store_nbr,item_nbr,unit_sales,cluster
2,211206,1.0,0
2,211999,1.5,0
2,212550,1.5,0
2,212552,10.5,0
2,213066,3.5,0
2,213652,10.0,0
2,213653,3.0,0
2,213788,7.5,0
2,214381,7.0,0
2,214859,2.0,0
2,214860,8.0,0
2,214862,4.0,0
2,215303,6.0,0
2,215327,5.5,0
2,215331,9.0,0
2,215332,3.0,0
2,215352,27.5,3
2,215356,2.0,0
2,215370,4.0,0
2,215896,13.5,0
2,219147,2.5,0
2,219150,33.0,3
2,220435,39.0,3
2,220613,2.0,0
2,221506,11.5,0
2,222879,25.5,3
2,222975,5.0,0
2,223068,1.0,0
2,223136,7.5,0
2,223434,8.0,0
2,223463,2.0,0
2,226126,3.0,0
2,226857,6.5,0
2,227111,8.5,0
2,227728,8.0,0
2,229368,3.0,0
2,246052,3.0,0
2,252698,12.224,0
2,252970,12.0,0
2,252972,12.0,0
2,253103,4.5,0
2,253145,1.0,0
2,255161,2.5,0
2,255202,20.5,3
2,257847,15.0,0
2,257848,7.5,0
2,258268,15.5,0
2,258376,10.5,0
2,258395,4.5,0
2,258396,15.0,0
2,258411,3.5,0
2,258537,3.0,0
2,260669,2.5,0
2,260893,4.0,0
2,261052,34.0,3
2,261053,16.0,0
2,261700,11.5,0
2,262358,4.0,0
2,262991,8.5,0
2,264299,8.5,0
2,264300,1.0,0
2,264452,3.0,0
2,264751,6.0,0
2,264752,6.0,0
2,264753,4.5,0
2,265086,1.5,0
2,265237,9.5,0
2,265254,23.5,3
2,265257,4.5,0
2,265258,7.5,0
2,265266,11.5,0
2,265279,10.0,0
2,265559,66.5,2
2,265672,1.5,0
2,265700,8.5,0
2,268440,7.0,0
2,268443,30.5,3
2,268662,6.0,0
2,268676,2.5,0
2,268834,9.5,0
2,269029,4.0,0
2,269084,1.0,0
2,269286,1.0,0
2,269287,7.0,0
2,270522,2.0,0
2,271478,4.0,0
2,271479,9.5,0
2,273528,25.5,3
2,273859,3.5,0
2,275823,13.0,0
2,275826,18.0,3
2,278806,2.0,0
2,279137,2.0,0
2,279157,4.5,0
2,279494,3.0,0
2,302952,4.5,0
2,302995,2.0,0
2,302997,3.0,0
2,302998,3.0,0
2,305080,43.0,3
2,305227,4.5,0
2,305229,67.5,2
2,305341,7.5,0
2,305344,1.0,0
2,305345,1.0,0
2,307740,1.0,0
2,308726,5.0,0
2,308766,1.5,0
2,308924,14.0,0
2,310644,24.5,3
2,310647,1.5,0
2,310671,9.0,0
2,311954,7.0,0
2,311994,25.2875,3
2,312113,3.5,0
2,312317,1.0,0
2,312324,15.0,0
2,313641,3.0,0
2,314384,57.0,3
2,314393,7.0,0
2,314570,11.5,0
2,314881,4.5,0
2,315176,21.5,3
2,315178,10.5,0
2,315179,5.0,0
2,315180,11.5,0
2,315220,12.5,0
2,315221,11.0,0
2,315277,8.0,0
2,315279,3.0,0
2,315320,3.0,0
2,315322,12.0,0
2,315460,2.5,0
2,315463,5.5,0
2,315473,6.5,0
2,315474,12.5,0
2,315712,15.0,0
2,315713,1.0,0
2,315753,2.0,0
2,317285,10.0,0
2,318787,7.5,0
2,318847,1.0,0
2,318932,5.0,0
2,318935,3.0,0
2,319093,11.5,0
2,319094,5.5,0
2,319095,6.0,0
2,320682,31.0,3
2,321798,3.0,0
2,322094,15.0,0
2,322095,9.5,0
2,323013,14.5,0
2,323921,23.5,3
2,324206,4.0,0
2,329070,4.0,0
2,329071,3.5,0
2,329361,1.5,0
2,329362,8.0,0
2,329397,4.0,0
2,346065,5.5,0
2,346066,1.0,0
2,352513,6.5,0
2,355090,2.0,0
2,355091,5.5,0
2,357963,6.5,0
2,357996,3.0,0
2,358096,5.0,0
2,358100,8.0,0
2,358231,11.0,0
2,358232,2.0,0
2,358264,5.5,0
2,358515,4.0,0
2,358519,2.5,0
2,358561,2.0,0
2,359913,8.0,0
2,360313,8.0,0
2,360314,9.5,0
2,360703,17.0,0
2,360704,2.5,0
2,362035,1.0,0
2,362548,4.0,0
2,363868,5.5,0
2,363889,3.0,0
2,363895,6.0,0
2,364413,3.0,0
2,364606,59.5,3
2,364724,3.0,0
2,364738,73.5,2
2,364829,2.0,0
2,364832,3.0,0
2,364834,1.0,0
2,364865,9.5,0
2,365138,7.0,0
2,365139,3.5,0
2,365140,2.0,0
2,365264,12.5,0
2,368136,11.5,0
2,368140,6.0,0
2,368213,5.5,0
2,368260,13.5,0
2,368419,2.0,0
2,368424,2.0,0
2,368624,2.0,0
2,368628,5.5,0
2,369432,7.0,0
2,370042,14.0,0
2,371130,10.5,0
2,371218,3.5,0
2,371434,2.0,0
2,371437,11.5,0
2,371438,10.0,0
2,372369,2.0,0
2,372480,2.0,0
2,372924,8.0,0
2,373152,19.5,3
2,374464,1.0,0
2,376427,8.0,0
2,377978,1.0,0
2,378330,1.5,0
2,378332,3.0,0
2,378685,28.5,3
2,401817,17.0,0
2,401911,5.0,0
2,402136,3.5,0
2,402174,4.5,0
2,402175,5.5,0
2,402299,16.0,0
2,404336,2.0,0
2,404442,1.0,0
2,405304,1.5,0
2,406965,5.5,0
2,407499,14.0,0
2,407533,2.5,0
2,407608,3.5,0
2,407769,5.0,0
2,409738,6.5,0
2,409739,6.0,0
2,409904,8.5,0
2,410257,42.5,3
2,410866,8.5,0
2,411555,7.0,0
2,413986,7.5,0
2,413987,21.5,3
2,414305,9.5,0
2,414353,13.5,0
2,414354,2.0,0
2,414421,3.0,0
2,414425,1.0,0
2,414426,5.0,0
2,414454,7.5,0
2,414478,1.5,0
2,414620,3.0,0
2,414621,9.5,0
2,414623,8.0,0
2,414750,38.5,3
2,414752,12.0,0
2,414888,12.0,0
2,417765,16.0,0
2,417835,5.0,0
2,418024,2.0,0
2,418025,5.5,0
2,418026,4.0,0
2,418235,8.0,0
2,420720,6.0,0
2,421066,4.0,0
2,422452,2.5,0
2,426155,9.0,0
2,428054,6.0,0
2,452212,8.0,0
2,454326,3.5,0
2,454426,1.5,0
2,454589,1.0,0
2,454593,1.5,0
2,454596,5.0,0
2,456870,5.0,0
2,456875,2.5,0
2,457424,15.5,0
2,457425,6.0,0
2,457556,5.0,0
2,457688,15.0,0
2,457928,28.311,3
2,458029,11.5,0
2,459762,5.5,0
2,459801,3.0,0
2,459804,9.0,0
2,460804,1.0,0
2,461432,1.0,0
2,461752,1.0,0
2,462673,1.0,0
2,463458,2.0,0
2,463598,5.0,0
2,463816,1.0,0
2,463901,7.0,0
2,463903,8.5,0
2,464263,5.5,0
2,464302,3.5,0
2,464333,6.0,0
2,464334,3.0,0
2,464336,5.0,0
2,464339,5.0,0
2,464356,3.0,0
2,464374,29.0,3
2,464385,6.5,0
2,464536,10.5,0
2,464906,1.0,0
2,464940,17.0,0
2,467808,49.0,3
2,468057,6.5,0
2,468058,5.5,0
2,470624,24.5,3
2,470625,2.5,0
2,470760,1.5,0
2,471980,7.0,0
2,471985,2.5,0
2,472314,3.0,0
2,472526,2.5,0
2,472645,2.0,0
2,472658,6.5,0
2,476261,4.0,0
2,476707,10.0,0
2,502182,1.0,0
2,502224,2.5,0
2,502227,10.0,0
2,502331,58.0,3
2,506717,2.0,0
2,507457,9.0,0
2,507478,17.5,0
2,507479,5.5,0
2,507641,8.5,0
2,507867,1.0,0
2,507870,11.5,0
2,507927,3.5,0
2,507958,14.8405,0
2,507969,31.528,3
2,508069,7.0,0
2,508947,3.5,0
2,510054,22.0,3
2,510055,10.0,0
2,510057,6.0,0
2,511172,1.0,0
2,511394,1.0,0
2,513379,5.0,0
2,513853,2.5,0
2,513855,16.5,0
2,514144,11.0,0
2,514149,3.5,0
2,514172,13.5,0
2,514242,15.0,0
2,514327,9.0,0
2,514444,4.0,0
2,514445,2.5,0
2,514446,6.0,0
2,514597,9.5,0
2,514757,6.5,0
2,517615,6.5,0
2,517903,5.0,0
2,517904,3.5,0
2,517905,3.0,0
2,517906,6.0,0
2,517909,4.088,0
2,518091,44.5,3
2,518094,4.5,0
2,519560,1.38,0
2,521818,1.5,0
2,522383,3.5,0
2,522721,1.5,0
2,522941,8.0,0
2,523054,3.0,0
2,525887,1.5,0
2,525902,8.5,0
2,527757,3.0,0
2,552050,1.0,0
2,554047,6.5,0
2,554048,3.0,0
2,554049,18.5,3
2,554143,13.5,0
2,554152,1.0,0
2,556698,6.0,0
2,557256,25.5,3
2,557257,21.0,3
2,557285,4.0,0
2,557286,6.0,0
2,557305,5.0,0
2,557408,5.5,0
2,557420,13.0,0
2,557810,3.5,0
2,558730,7.0,0
2,559044,5.5,0
2,559494,5.0,0
2,559680,2.5,0
2,559682,8.0,0
2,559870,52.5,3
2,559872,5.5,0
2,559873,17.5,0
2,562568,3.5,0
2,563654,6.0,0
2,563966,4.0,0
2,564110,18.0,3
2,564272,6.5,0
2,564274,3.5,0
2,564287,29.5,3
2,564288,7.0,0
2,564533,33.5,3
2,564534,14.0,0
2,567579,6.5,0
2,567588,10.0,0
2,567623,14.5,0
2,567644,6.0,0
2,567750,5.5,0
2,567778,4.5,0
2,567779,5.0,0
2,567781,3.0,0
2,567787,4.0,0
2,568133,3.5,0
2,570869,1.0,0
2,570870,1.0,0
2,570917,5.5,0
2,570922,2.0,0
2,572838,4.0,0
2,573832,4.5,0
2,574898,7.0,0
2,575630,6.0,0
2,575863,1.0,0
2,575875,6.0,0
2,575876,10.0,0
2,577740,2.0,0
2,577741,5.0,0
2,577745,1.0,0
2,578097,17.0,0
2,578467,6.0,0
2,580929,5.5,0
2,581078,16.5,0
2,581742,7.0,0
2,582863,20.833,3
2,582864,183.599,1
2,582865,26.1695,3
2,583795,6.65,0
2,583797,6.599500000000001,0
2,583799,17.534,0
2,583868,5.439,0
2,583925,6.2485,0
2,583931,9.130500000000001,0
2,583968,4.0325,0
2,583973,17.8405,3
2,584026,11.8895,0
2,584027,9.4475,0
2,584028,101.672,2
2,584076,2.8035,0
2,584078,13.9605,0
2,584099,9.26,0
2,584188,4.2635,0
2,586823,8.0,0
2,586911,1.0,0
2,586969,3.5,0
2,587069,24.0,3
2,587186,14.5,0
2,589403,1.0,0
2,594045,4.0,0
2,598414,3.5,0
2,598492,1.0,0
2,617092,6.0,0
2,617096,5.5,0
2,617103,4.5,0
2,619965,2.0,0
2,619969,9.5,0
2,621300,1.0,0
2,623316,13.262,0
2,623330,1.0,0
2,627263,8.5,0
2,627887,1.0,0
2,633996,3.2535,0
2,634008,3.0785,0
2,634009,14.1645,0
2,634010,1.367,0
2,634014,8.353,0
2,634015,13.218,0
2,634054,5.513,0
2,637016,4.0,0
2,638240,6.0,0
2,638296,2.5,0
2,638308,2.0,0
2,638327,1.5,0
2,639586,9.5,0
2,641042,17.5,0
2,645294,2.0,0
2,648313,9.5,0
2,651326,4.0,0
2,651523,11.0,0
2,655427,6.5,0
2,655749,2.0,0
2,655840,1.5,0
2,657869,2.0,0
2,658608,1.0,0
2,658609,6.5,0
2,660502,7.0,0
2,660503,7.5,0
2,664537,3.0,0
2,664539,4.0,0
2,664543,7.5,0
2,664545,6.5,0
2,668752,2.0,0
2,671039,11.0,0
2,671051,2.0,0
2,671055,2.0,0
2,671062,4.0,0
2,671076,1.0,0
2,671079,2.5,0
2,671083,4.0,0
2,671084,3.5,0
2,671684,3.5,0
2,671699,1.2385000000000002,0
2,671706,1.1804999999999999,0
2,671708,2.172,0
2,675524,11.0,0
2,679442,4.0,0
2,679602,6.0,0
2,679603,2.5,0
2,679604,4.0,0
2,679926,10.0,0
2,681606,4.0,0
2,682321,1.0,0
2,683720,7.0,0
2,683721,7.5,0
2,683722,1.5,0
2,683723,1.5,0
2,686034,3.0,0
2,686035,1.5,0
2,686036,2.0,0
2,687549,1.0,0
2,691945,3.0,0
2,692104,9.0,0
2,692105,2.0,0
2,692106,1.5,0
2,692531,3.5,0
2,692537,4.5,0
2,695758,10.896,0
2,696183,5.0,0
2,699686,18.587500000000002,3
2,699687,26.1835,3
2,699688,25.138,3
2,699692,10.493,0
2,699693,6.0665,0
2,699703,9.591,0
2,699745,5.2379999999999995,0
2,700609,3.0,0
2,716241,2.5,0
2,716242,2.5,0
2,716245,2.0,0
2,716250,14.0,0
2,716958,2.0,0
2,723184,23.5,3
2,723210,5.0,0
2,724003,4.0,0
2,724359,14.0,0
2,724360,4.0,0
2,724498,6.5,0
2,729337,1.0,0
2,730259,5.0,0
2,732006,4.0,0
2,732007,2.0,0
2,736128,3.0,0
2,738219,1.0,0
2,740713,1.0,0
2,740714,4.0,0
2,740722,4.5,0
2,740723,3.0,0
2,741201,3.5,0
2,742735,10.0,0
2,742738,6.0,0
2,743494,11.5,0
2,743496,5.0,0
2,743497,3.5,0
2,749421,3.0,0
2,749729,2.0,0
2,750855,5.0,0
2,750856,2.0,0
2,750857,1.0,0
2,752167,1.0,0
2,752987,9.5,0
2,754103,7.0,0
2,757880,3.5,0
2,757888,2.5,0
2,758861,11.5,0
2,759651,4.0,0
2,759694,5.0,0
2,759697,5.5,0
2,759698,8.5,0
2,759893,14.0,0
2,759894,2.0,0
2,762405,1.5,0
2,764438,15.0,0
2,764439,17.5,0
2,765092,9.1215,0
2,765517,3.5,0
2,765518,2.0,0
2,765519,1.0,0
2,767183,3.5,0
2,769312,15.0,0
2,769314,9.5,0
2,770453,2.5,0
2,771156,4.0,0
2,771157,3.0,0
2,781794,10.0,0
2,781796,10.0,0
2,781798,3.5,0
2,788708,3.485,0
2,789223,21.5,3
2,789224,16.0,0
2,789904,7.0,0
2,789905,11.0,0
2,793341,1.0,0
2,793346,3.0,0
2,794245,4.5,0
2,795612,6.0,0
2,796394,5.0,0
2,796395,6.0,0
2,796396,5.5,0
2,801217,12.0,0
2,801934,3.0,0
2,802831,7.5,0
2,802832,6.5,0
2,802833,12.5,0
2,804503,4.5,0
2,804932,6.0,0
2,804974,7.5,0
2,805788,1.0,0
2,807493,78.0,2
2,809183,3.0,0
2,809184,1.0,0
2,809882,7.5,0
2,812716,1.0,0
2,812725,3.5,0
2,812726,5.0,0
2,812751,1.0,0
2,812757,4.0,0
2,813167,6.0,0
2,813760,3.0,0
2,813769,5.5,0
2,813770,1.0,0
2,816679,4.856,0
2,819194,3.0,0
2,819195,6.5,0
2,819206,2.128,0
2,819209,5.8389999999999995,0
2,819228,2.3105,0
2,819230,8.748999999999999,0
2,819231,4.9635,0
2,819932,31.0,3
2,820500,1.0,0
2,820645,3.0,0
2,821186,2.0,0
2,823245,12.0,0
2,827911,4.0,0
2,828204,19.5,3
2,828630,8.0,0
2,828632,7.0,0
2,829389,3.0,0
2,829414,5.0,0
2,830624,3.0,0
2,830625,6.0,0
2,830749,1.0,0
2,830797,5.5,0
2,830806,1.0,0
2,833395,2.5,0
2,833396,2.0,0
2,833644,3.0,0
2,838215,11.5,0
2,838216,28.0,3
2,838217,6.0,0
2,838406,5.0,0
2,838407,11.0,0
2,838408,15.5,0
2,838409,10.5,0
2,838412,5.0,0
2,838413,4.0,0
2,838415,5.5,0
2,838832,1.5,0
2,838875,3.0,0
2,839362,49.5,3
2,839363,19.0,3
2,839367,6.5,0
2,839544,2.0,0
2,839545,2.5,0
2,841197,11.5,0
2,841514,8.0,0
2,841570,5.5,0
2,841583,2.0,0
2,841607,5.0,0
2,841612,12.5,0
2,841614,12.5,0
2,841841,13.0,0
2,841842,32.5,3
2,843411,4.5,0
2,843462,1.5,0
2,843585,26.0,3
2,843589,5.0,0
2,843607,4.0,0
2,843608,2.0,0
2,843609,3.0,0
2,843610,2.5,0
2,844017,5.0,0
2,844019,3.5839999999999996,0
2,846163,1.0,0
2,846565,1.5,0
2,847569,1.0,0
2,847859,18.0,3
2,847863,4.0,0
2,847894,8.5,0
2,848765,3.5,0
2,848953,1.0,0
2,849080,1.5,0
2,849098,5.0,0
2,849136,1.0,0
2,849142,8.0,0
2,849312,1.5,0
2,849941,3.7775,0
2,850333,5.0,0
2,850334,4.5,0
2,850460,10.5,0
2,850542,3.0,0
2,851982,13.0,0
2,852110,14.0,0
2,852620,2.5,0
2,852938,6.0,0
2,853195,1.5,0
2,853196,2.0,0
2,859529,1.0,0
2,859932,7.5,0
2,859966,7.0,0
2,860548,1.0,0
2,862213,21.0,3
2,862454,35.0,3
2,864290,15.5,0
2,864508,5.0,0
2,864510,16.0,0
2,864511,3.0,0
2,865147,9.0,0
2,865155,1.5,0
2,866927,11.0,0
2,867850,2.0,0
2,868529,23.0,3
2,870544,25.5,3
2,870545,9.0,0
2,870546,2.5,0
2,870938,3.0,0
2,871118,6.884,0
2,871421,8.0,0
2,872306,6.0,0
2,872307,1.0,0
2,872308,4.0,0
2,872310,2.5,0
2,872317,1.0,0
2,874598,2.5,0
2,874990,4.0,0
2,875604,8.5,0
2,876663,19.5,3
2,877513,10.0,0
2,877514,4.5,0
2,878715,1.0,0
2,881701,5.0,0
2,881910,5.0,0
2,881911,8.0,0
2,881912,1.5,0
2,882624,9.5,0
2,884878,20.0,3
2,885543,8.0,0
2,885553,3.0,0
2,886067,1.0,0
2,886396,5.0,0
2,886398,4.5,0
2,888630,7.0,0
2,888761,9.5,0
2,888763,10.5,0
2,890213,10.0,0
2,890215,14.0,0
2,890371,1.5,0
2,890372,5.0,0
2,890374,2.0,0
2,890375,1.5,0
2,892076,9.0,0
2,895291,17.8855,3
2,902839,6.0,0
2,903283,14.539,0
2,903284,24.254,3
2,903286,62.5285,2
2,903955,5.0,0
2,906979,7.5,0
2,907684,5.5,0
2,908741,1.0,0
2,911429,13.5,0
2,911871,6.5,0
2,911989,7.0,0
2,913363,14.5,0
2,913364,32.0,3
2,913521,9.5,0
2,913526,3.5,0
2,913964,1.0,0
2,913966,2.0,0
2,913967,1.5,0
2,913968,9.5,0
2,915310,2.0,0
2,915980,5.0,0
2,916885,14.0,0
2,916886,8.0,0
2,920607,1.0,0
2,921042,6.5,0
2,926958,9.5,0
2,928477,2.0,0
2,932281,4.0,0
2,933780,4.0,0
2,936341,7.5,0
2,936994,4.0,0
2,938125,2.0,0
2,938126,1.0,0
2,938129,3.0,0
2,938436,2.5,0
2,938566,21.5,3
2,938567,10.0,0
2,938570,10.0,0
2,938574,2.5,0
2,938575,7.0,0
2,938576,16.5,0
2,938657,3.5,0
2,938659,4.0,0
2,939129,1.5,0
2,939130,6.5,0
2,939131,7.5,0
2,939207,18.0,3
2,939210,3.5,0
2,939661,15.5,0
2,939662,4.0,0
2,939663,7.0,0
2,940585,1.5,0
2,940590,7.5,0
2,940591,14.5,0
2,940592,9.0,0
2,940638,2.0,0
2,946671,2.0,0
2,949053,9.0,0
2,949243,9.5,0
2,949296,5.5,0
2,949297,5.5,0
2,949298,4.0,0
2,949299,8.0,0
2,949510,2.0,0
2,949511,2.5,0
2,949629,1.0,0
2,953404,3.0,0
2,953413,1.5,0
2,953427,5.5,0
2,953428,7.0,0
2,953562,2.0,0
2,953609,5.0,0
2,954553,2.0,0
2,954796,3.0,0
2,954805,12.0,0
2,956011,1.0,0
2,956012,14.0,0
2,956013,14.0,0
2,956014,20.5,3
2,957096,4.0,0
2,957098,8.5,0
2,958514,1.0,0
2,959500,12.0,0
2,959502,3.0,0
2,964752,33.0,3
2,964753,10.5,0
2,964848,1.0,0
2,967021,3.5,0
2,968432,25.0,3
2,968935,3.0,0
2,968936,3.0,0
2,968937,2.0,0
2,977007,13.5,0
2,979195,1.5,0
2,979196,2.0,0
2,979199,2.0,0
2,979553,2.0,0
2,979554,3.0,0
2,980041,3.0,0
2,982726,3.0,0
2,982727,5.0,0
2,983310,5.0,0
2,986193,4.5,0
2,988459,13.2,0
2,991114,7.5,0
2,991329,7.5,0
2,996122,5.0,0
2,996537,6.0,0
2,996597,3.0,0
2,996600,2.0,0
2,996606,5.944,0
2,996613,3.7009999999999996,0
2,999545,22.0,3
2,999546,23.0,3
2,999547,11.0,0
2,1000866,2.0,0
2,1001305,1.5,0
2,1003679,5.5,0
2,1004550,5.0,0
2,1004551,6.0,0
2,1005458,1.0,0
2,1005463,3.0,0
2,1009512,1.0,0
2,1009539,3.5,0
2,1009997,4.5,0
2,1009998,2.0,0
2,1010757,2.0,0
2,1012787,10.5,0
2,1012788,3.0,0
2,1014865,8.0,0
2,1018617,2.0,0
2,1018878,5.0,0
2,1020940,1.0,0
2,1021281,9.5,0
2,1021676,1.0,0
2,1022053,2.5,0
2,1033395,1.0,0
2,1036189,2.207,0
2,1036689,10.0,0
2,1037412,1.0,0
2,1037654,1.0,0
2,1037838,1.0,0
2,1037845,21.5,3
2,1037856,6.0,0
2,1037857,27.5,3
2,1038937,7.5,0
2,1038945,2.0,0
2,1038946,8.5,0
2,1038950,1.5,0
2,1038952,6.0,0
2,1038953,9.0,0
2,1038954,5.5,0
2,1038962,8.0,0
2,1039087,1.5,0
2,1040170,2.5,0
2,1040348,4.5,0
2,1044592,10.0,0
2,1045449,2.5,0
2,1046272,12.0,0
2,1047674,10.5,0
2,1047675,14.0,0
2,1047679,52.5,3
2,1047680,13.0,0
2,1047681,30.5,3
2,1047682,7.5,0
2,1047685,41.5,3
2,1047686,6.0,0
2,1047690,44.5,3
2,1047695,4.0,0
2,1047696,3.0,0
2,1047698,2.0,0
2,1047702,10.5,0
2,1047703,3.5,0
2,1047705,2.0,0
2,1047717,4.0,0
2,1047721,3.0,0
2,1047733,9.0,0
2,1047734,2.0,0
2,1047735,6.5,0
2,1047740,5.0,0
2,1047743,3.5,0
2,1047751,1.0,0
2,1047752,3.0,0
2,1047753,10.5,0
2,1047755,3.5,0
2,1047756,5.0,0
2,1047757,3.0,0
2,1047758,2.5,0
2,1047772,9.0,0
2,1047773,5.0,0
2,1047774,3.0,0
2,1047775,5.0,0
2,1047786,9.5,0
2,1047790,12.5,0
2,1052022,3.0,0
2,1052563,6.5,0
2,1057033,5.0,0
2,1057034,6.0,0
2,1057490,4.0,0
2,1057491,8.0,0
2,1057495,9.0,0
2,1057515,3.5,0
2,1058820,1.0,0
2,1060036,3.0,0
2,1062374,1.192,0
2,1062926,15.5,0
2,1062927,6.0,0
2,1064018,5.5,0
2,1066900,50.0,3
2,1066901,15.5,0
2,1070962,8.0,0
2,1071928,9.0,0
2,1071949,6.0,0
2,1072167,4.5,0
2,1072173,1.5,0
2,1074327,22.0,3
2,1075283,2.0,0
2,1075891,5.0,0
2,1076066,7.0,0
2,1076155,2.0,0
2,1079214,2.0,0
2,1079220,2.5,0
2,1079254,2.5,0
2,1079331,2.0,0
2,1080001,1.0,0
2,1080021,9.5,0
2,1080756,4.0,0
2,1081359,11.5,0
2,1082042,2.0,0
2,1082578,1.0,0
2,1083152,31.0,3
2,1083196,22.5,3
2,1084417,2.0,0
2,1084437,2.5,0
2,1084881,11.0,0
2,1084882,4.0,0
2,1087270,8.5,0
2,1088002,4.0,0
2,1089044,5.0,0
2,1089045,5.5,0
2,1089046,4.0,0
2,1089079,1.0,0
2,1089163,6.0,0
2,1089843,5.0,0
2,1089844,2.5,0
2,1090401,1.0,0
2,1091365,15.0,0
2,1091367,4.5,0
2,1092061,2.0,0
2,1094235,5.0,0
2,1096235,27.0,3
2,1101724,12.5,0
2,1102268,4.0,0
2,1102970,1.0,0
2,1102971,3.5,0
2,1102976,9.0,0
2,1104598,6.0,0
2,1104599,1.0,0
2,1104725,16.0,0
2,1105212,13.5,0
2,1105214,6.0,0
2,1105299,2.5,0
2,1109116,1.0,0
2,1109325,21.0,3
2,1109326,6.0,0
2,1109389,5.5,0
2,1109390,3.0,0
2,1109391,6.0,0
2,1113847,5.0,0
2,1113852,2.5,0
2,1114749,5.5,0
2,1118683,1.0,0
3,103665,14.5,0
3,105574,32.5,3
3,105575,17.0,0
3,105577,9.5,0
3,105693,4.0,0
3,105737,9.0,0
3,105857,33.5,3
3,106716,11.0,0
3,108079,2.0,0
3,108696,7.0,0
3,108698,11.0,0
3,108786,7.5,0
3,108797,15.5,0
3,108831,139.44099999999997,2
3,108862,4.5,0
3,108952,7.5,0
3,111223,10.5,0
3,111397,56.0,3
3,112830,11.5,0
3,114778,33.0,3
3,114790,23.0,3
3,114799,2.0,0
3,114800,13.5,0
3,115267,16.5,0
3,115611,53.0,3
3,115693,6.5,0
3,115720,6.5,0
3,115847,9.5,0
3,115850,8.5,0
3,115891,8.0,0
3,115892,48.0,3
3,115893,40.0,3
3,115894,43.0,3
3,116017,48.5,3
3,116311,3.0,0
3,119023,14.0,0
3,119024,70.0,2
3,119026,39.0,3
3,119141,13.0,0
3,119187,5.5,0
3,119191,8.5,0
3,119624,26.5,3
3,121964,3.0,0
3,122095,7.5,0
3,122419,2.0,0
3,122425,5.5,0
3,123347,7.0,0
3,123601,11.5,0
3,123602,13.0,0
3,123927,2.0,0
3,125430,14.0,0
3,127534,1.5,0
3,127547,15.0,0
3,129296,8.5,0
3,129297,7.5,0
3,129635,45.5,3
3,129758,12.5,0
3,153078,19.5,3
3,153239,10.5,0
3,153267,56.0,3
3,153395,14.0,0
3,153398,11.0,0
3,155600,5.5,0
3,155601,5.5,0
3,155607,1.5,0
3,155610,12.0,0
3,155621,2.5,0
3,155625,3.5,0
3,158680,18.5,3
3,158788,15.5,0
3,158789,8.0,0
3,158842,9.0,0
3,158875,8.0,0
3,158956,10.5,0
3,159156,105.96199999999999,2
3,159242,43.0,3
3,161288,7.0,0
3,162066,6.5,0
3,164036,17.0,0
3,164037,18.5,3
3,164088,7.5,0
3,164647,6.5,0
3,165550,7.5,0
3,165551,91.0,2
3,165553,16.0,0
3,165594,26.5,3
3,165704,24.5,3
3,165705,13.0,0
3,165718,16.5,0
3,165988,12.0,0
3,167437,18.0,3
3,168927,75.0,2
3,168930,35.0,3
3,168989,6.0,0
3,169028,3.0,0
3,169101,5.0,0
3,170791,13.5,0
3,171890,2.0,0
3,172184,9.0,0
3,172343,5.5,0
3,173111,23.0,3
3,173113,2.5,0
3,174081,28.0,3
3,176411,3.0,0
3,177050,1.0,0
3,177395,5.0,0
3,179274,21.0,3
3,179564,2.5,0
3,179600,6.5,0
3,179615,20.5,3
3,205387,4.0,0
3,205486,20.0,3
3,205557,5.0,0
3,207857,15.0,0
3,208384,108.5,2
3,208386,20.0,3
3,208426,15.0,0
3,208498,10.5,0
3,208514,12.5,0
3,208530,6.291,0
3,208539,7.183999999999999,0
3,208659,5.5,0
3,208699,7.5,0
3,209085,12.0,0
3,210520,2.0,0
3,210798,5.5,0
3,211205,10.5,0
3,211206,14.0,0
3,211999,5.5,0
3,212550,2.5,0
3,212552,10.0,0
3,213066,15.0,0
3,213652,41.5,3
3,213653,12.5,0
3,213788,12.5,0
3,214381,37.5,3
3,214859,1.0,0
3,214862,12.5,0
3,215303,10.5,0
3,215327,4.0,0
3,215331,12.5,0
3,215332,5.0,0
3,215352,56.5,3
3,215356,7.0,0
3,215370,9.5,0
3,215468,5.0,0
3,215896,50.5,3
3,218726,1.0,0
3,219150,46.5,3
3,220435,81.0,2
3,220613,11.0,0
3,221506,14.0,0
3,222879,19.5,3
3,222975,4.5,0
3,223136,15.5,0
3,223434,9.0,0
3,223463,6.5,0
3,224081,16.5,0
3,226126,7.5,0
3,226857,42.0,3
3,227111,29.0,3
3,227728,26.5,3
3,229368,7.0,0
3,246052,4.0,0
3,252698,32.8545,3
3,252970,18.5,3
3,252972,31.5,3
3,253103,5.5,0
3,253145,4.0,0
3,255161,2.0,0
3,255202,51.0,3
3,257847,104.5,2
3,257848,20.0,3
3,258268,10.0,0
3,258376,10.5,0
3,258395,3.0,0
3,258396,37.0,3
3,258411,22.5,3
3,258537,7.0,0
3,260669,10.0,0
3,260893,24.5,3
3,261052,74.5,2
3,261053,56.0,3
3,261700,6.5,0
3,262358,3.0,0
3,262991,13.5,0
3,263583,7.0,0
3,264299,4.5,0
3,264300,16.0,0
3,264452,31.0,3
3,264576,24.0,3
3,264751,10.5,0
3,264752,10.5,0
3,264753,14.5,0
3,265086,18.0,3
3,265237,44.0,3
